projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
0f15f75cd3636dc6b9c16e68e360367b,bc8ab56561ab5dc22ab394192717540f,bb5de2aded93e4548adca80ed67099e0,,32.961994,-97.370528,Haslet,TX,rural,Northwest Ind Sch District,Denton,f,f,Ms.,Visual Arts,Music & The Arts,,,Other,moderate poverty,Grades 3-5,762.52,480,f,11/8/13,12/24/13
0f16f0740b26241b852dfd7d523ee781,21747b8e46f1a82d92a693dd08ce5363,9a6e7f346ef6e7d202cb61078ab38718,1.81059E+11,39.688055,-87.412665,Clinton,IN,rural,South Vermillion Cmty Sch Dist,Vermillion,f,f,Mrs.,Health & Life Science,Math & Science,,,Technology,high poverty,Grades 9-12,453.91,180,f,2/13/13,3/19/13
0f1771229dd85cd51b8e916711dec829,556788f7c88aeae8a6d7a740c9e5652e,73cc60bbebe4e50bb66ef7bb707ea1f1,80612001055,38.241067,-104.658404,Pueblo,CO,urban,Pueblo City School District 60,Pueblo,f,f,Ms.,Special Needs,Special Needs,Character Education,Applied Learning,Technology,highest poverty,Grades 6-8,1050.36,15,f,10/23/13,12/1/13
0f1920d4a3a5e2053e1035a3f337c6c2,d20f3a349658a41e601d6c9d0ed479d7,e36f90279cc722e18370641f3e6104f2,1.20159E+11,27.895159,-81.567169,Lake Wales,FL,suburban,Polk Co School District,Polk,t,f,Ms.,Literacy,Literacy & Language,History & Geography,History & Civics,Other,highest poverty,Grades 3-5,623.91,100,f,5/3/12,5/9/12
0f19381ffd3325b2a1b081861df3b0ea,4c189d7ff78f12cdae13ce350f00d394,d305b9f181c16f64c504a92ecd4e963e,3.60585E+11,42.889119,-78.806101,Buffalo,NY,urban,Buffalo City School District,Erie,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,highest poverty,Grades PreK-2,426.65,18,f,4/13/13,5/16/13
0f1978fb2a96e62abdaba8cfdf830284,2a62b97c2e8d7efa5834cb89ffaaa7c9,bb35759d5bc0dfb1a6b0d56172c80e8f,2.91201E+11,38.756622,-90.300887,Ferguson,MO,suburban,Ferguson-florissant SD R2,St Louis,f,f,Ms.,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,443.46,8,f,8/5/13,10/18/13
0f198021e83f04ed8cf69c641d02bfe4,e6a955ce1b8129c2b17ba71bfde6a316,0076ce6d9fb7e6960efe01fc764a97fa,4.4009E+11,41.816456,-71.421844,Providence,RI,urban,Providence Public School Dist,Providence,f,f,Mrs.,Applied Sciences,Math & Science,Special Needs,Special Needs,Supplies,highest poverty,Grades 9-12,335.96,100,t,12/23/12,1/13/13
0f1982915c589c47b1959941723edd5b,0433f423f81277e8075190f2d29942c8,d3737b8823f44050ea64cbd3d04ac93e,4.22184E+11,40.009465,-79.103374,Somerset,PA,,Somerset Area School District,Somerset,f,f,Mrs.,Literacy,Literacy & Language,Special Needs,Special Needs,Books,high poverty,Grades 3-5,855.81,14,f,10/13/12,12/1/12
0f19cc862d4c1fe7fb0a88045d120542,926671e209fb977bd5123145c1848ad1,1a994778027ab086dc58ec3b47f74ff0,40472002920,33.059361,-112.037727,Maricopa,AZ,rural,Maricopa Unif Sch District 20,Pinal,f,f,Ms.,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,275.46,35,t,7/6/13,8/30/13
0f1aab3bc5615ae3ab4b52da9e1bcaae,3032526c4413f64aa30c94dc7aa84089,a10842fc99be03caea31b6c42d59004e,63398005336,36.667009,-121.656338,Salinas,CA,urban,Salinas Union High School Dist,Monterey,f,f,Ms.,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades 9-12,304.47,145,f,3/20/13,5/14/13
0f1ac3a71a5a6e41025eff594d17ead2,8a67409dd73ab5c4fab748d4c50c8051,0f8606b5165fede9259493ba9c15243f,,37.779109,-122.435541,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,t,f,Ms.,Environmental Science,Math & Science,,,Supplies,high poverty,Grades 6-8,1293.32,104,f,8/20/13,9/12/13
0f1b15e1b1052cfaa4d927fad40b85a6,958396aa4b19f3eb1d9df7755c12243c,5abc60f3afa06df1c8eaf26174ee452a,40633000549,33.488116,-112.186254,Phoenix,AZ,urban,Phoenix Union High SD 210,Maricopa,f,f,Mr.,Music,Music & The Arts,,,Supplies,high poverty,Grades 9-12,674.4,250,f,5/4/12,5/23/12
0f1b81f1d606f4c5cb3b77f6017b0a15,09ed84006c785aed4fa154fe8e2b2030,d0b56c485c088d4a99a94cd64273b8a0,3.60009E+11,40.823649,-73.859879,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 6-8,337,45,t,10/30/13,11/8/13
0f1b923f685c2b0b4bde435f7fa17328,8867f4661d8c10a323a571fd1b5403ca,4341fd378da237bfe71ed14987408d07,80336000327,39.740929,-105.043671,Denver,CO,urban,Denver Public School Dist 1,Denver,f,t,Mrs.,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades PreK-2,401.13,20,t,10/6/13,11/22/13
0f1bdc0886a7026e9830916b6a5b17fe,8d9ef35d42bf274b8ce35677b8754cb3,73f9a8121453a9a5c9666e752599b503,2.20084E+11,30.033406,-90.254491,Kenner,LA,urban,Jefferson Parish Pub Sch Dist,Jefferson,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,581.19,25,t,4/12/12,6/30/12
0f1c7ec0fa28d51c356504eaaebd4bc1,944d12c6b262f5c8d72583ea535a1f57,2b0c32eb2d18a3bc7e3824f89187bc1a,1.60102E+11,43.872582,-116.484898,Emmett,ID,,Emmett Ind School District 221,Gem,f,f,Mrs.,Visual Arts,Music & The Arts,Special Needs,Special Needs,Supplies,highest poverty,Grades 9-12,286.06,14,f,11/2/12,11/25/12
0f1d11511e96601b0f0f088db164e8f1,08b6461c81d7299698aae5f77c968841,bcfbf3c7a11be39b7af9c9aceb3030d5,63360008955,38.728761,-121.237831,Roseville,CA,urban,Roseville City School District,Placer,f,f,Mrs.,Health & Life Science,Math & Science,Literacy,Literacy & Language,Books,moderate poverty,Grades PreK-2,234.49,24,f,11/17/13,12/18/13
0f1d1ea6656bb2c22fd21959959a4fa1,7ae9019942477672591cd0c8c2cb3393,1cb411b3270327ae704c150644df5d4e,3.70276E+11,35.176514,-83.380592,Franklin,NC,rural,Macon Co School District,Macon,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,343.13,60,f,9/28/13,10/9/13
0f1d7e217d57c838416d8a8baca64639,2a37bced9be787df39e65a01be81d84a,03f9cd0752eb3befd87bba8de1b6e5a0,4.50231E+11,34.956138,-82.236697,Greer,SC,suburban,Greenville Co School District,Greenville,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,221.91,28,f,2/11/12,5/23/12
0f1daeb7104635251b3a28be338377f2,464bb6533224c880b391fb7a6e209213,a1863b2589fd1c02698b3cc25827b0d2,4.4012E+11,42.003781,-71.505161,Woonsocket,RI,suburban,Woonsocket City School Dist,Providence,f,f,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Other,highest poverty,Grades 6-8,779.54,800,f,8/24/13,9/9/13
0f1db5c6b6be711c6ffeaaf6789b5422,d1d9cdc0fff9c5a744c52333af45eac9,dd38ea4d001475aeaf01bd68434ec5bc,3.60014E+11,40.798317,-73.949107,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),t,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,678.33,28,f,5/3/12,5/20/12
0f1e782b1a32376a89d17a7473eddb43,846805c1230a0931dbf3e68a2c400aca,0d515f5c259d6f1ec90b39fd6aa8b7b2,1.30255E+11,33.920298,-84.166238,Norcross,GA,suburban,Gwinnett Co Public School Dist,Gwinnett,f,f,Mrs.,Literacy,Literacy & Language,Social Sciences,History & Civics,Books,highest poverty,Grades 3-5,316.78,27,f,12/20/12,1/8/13
0f1ece5d8aadf436d12f6a8207bc2337,24229b0c4d3b109b1bb0842c81856ee8,3744e09d3614e90da9933173cda948f0,1.70993E+11,41.87863,-87.766217,Chicago,IL,urban,Austin-n Lawndale Elem Network,Cook,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,989.21,125,f,8/10/13,9/6/13
0f1ed5d68a83a48fe2a34a676315e50a,6b716b0915e64f145be6d504eca7b7cf,85fb0670a3d4a8ec9719f16c7e441e0d,1.2012E+11,30.469341,-83.381228,Madison,FL,rural,Madison Co School District,Madison,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,319.72,18,t,10/10/12,11/27/12
0f1f0362e97fa9814adfe5c324ac08fe,c8a2c93df37f8b23c5673f1ede31ff00,95d9660f32a2dc2f6da8cebe48d3cbc2,62553008744,36.612414,-121.827911,Seaside,CA,suburban,Monterey Peninsula Unified SD,Monterey,t,f,Mr.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,moderate poverty,Grades PreK-2,837.51,20,f,5/10/13,7/1/13
0f1f0dadab00fcb6de9217786260f190,3fc1527b95523945825aff13184dd5aa,f52f26f7d371c61314ea4fbbbb4e07ea,62637003941,37.965761,-122.069404,Pleasant Hill,CA,suburban,Mt Diablo Unified School Dist,Contra Costa,f,f,Mr.,Mathematics,Math & Science,ESL,Literacy & Language,Technology,high poverty,Grades 9-12,1045.25,155,f,10/26/12,1/27/13
0f1f679d96bfe4fa35ebf1e6159d1aa1,ae15fc29aedaf937f7731a0642168d4b,50535c873941e51cb4c4ad9297029cf0,2.61428E+11,42.46735,-83.147953,Ferndale,MI,suburban,Ferndale Public School Dist,Oakland,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,653.73,25,f,4/14/13,7/14/13
0f1fa3b0d6c3896995b0ab2e6dd6b842,3faa1eabe9a4b853d7f3b3b4faff6304,54887ba0659a40b71dd9fc502bc48679,3.60008E+11,40.823013,-73.921158,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Mrs.,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,324.18,500,f,3/10/12,3/17/12
0f20bb9764e9ac458405e40d53a49c0b,1442e0e09c6e0827844a8b2d4d3148c5,fb38f2f009798c3b042f1b97080c79f6,3.30408E+11,42.929568,-70.944211,Kensington,NH,suburban,School Administrative Unit 16,Rockingham,f,f,Ms.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,low poverty,Grades 3-5,956.92,20,f,8/10/12,11/25/12
0f20cfeedbf8ed7fbc0c054812090a4c,9c0a486ac4e9e61c28b8ab110a2680c2,2fa5f14e48ae369d0999a00e1228ba65,4.81623E+11,32.768086,-96.72046,Dallas,TX,urban,Dallas Ind School District,Dallas,f,f,Ms.,Applied Sciences,Math & Science,History & Geography,History & Civics,Supplies,highest poverty,Grades 3-5,219.67,70,t,12/9/13,12/18/13
0f21305010d373646fbfcafc52d44e3a,a4f576521b1633bc825662bcf65deec5,3a61939248138e51877238d2fedff4ec,2.20141E+11,29.94513,-89.978385,Chalmette,LA,suburban,St Bernard Parish School Dist,St Bernard,f,f,Ms.,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 9-12,202.25,30,f,1/17/13,2/27/13
0f21777ef65a5c27385f634d2b02dcf0,be6240ae943ca72ea5b9160ea4a7cd38,02d1a5d5cb06a496945bb520ef66cc04,4.10474E+11,44.071894,-123.100354,Eugene,OR,urban,Eugene School District 4j,Lane,f,f,Mrs.,Social Sciences,History & Civics,,,Books,moderate poverty,Grades 3-5,210.12,30,t,7/31/12,9/1/12
0f217d7d17e0b77d2c71b6a2fd3c6f33,72a14826d5a36679ec8c3b9d2cc49706,2c0f2bbd616f598f6845e979dff49924,4.50144E+11,32.719152,-80.077451,Johns Island,SC,rural,Charleston Co School District,Charleston,f,f,Ms.,Applied Sciences,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 6-8,406.19,110,f,2/2/13,3/3/13
0f21f1050413ea2e72951913a98a07d9,1fc35f8803123d2673a0a8460366878c,c0cb1807c0bb71332b31a11505b303d7,4.21899E+11,39.953594,-75.226822,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,260.96,23,f,11/16/13,12/11/13
0f222715f8f140d026ba15992b44581a,37fe8c751a146fbaf93937a800ef735f,4fd3f03717af6b360ea5fdf892a8317c,4.80894E+11,30.238013,-97.859228,Austin,TX,,Austin Ind School District,Travis,f,f,Mrs.,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,high poverty,Grades PreK-2,474.26,60,f,5/25/13,6/23/13
0f238332661fbafef126e72151f1fbd2,b9e99eb16e6a1eb3b6d18f6461d33e0d,ca8952f436c4b3a4dd8eeb63e00c8dc6,,33.978414,-118.235008,Huntington Pk,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,t,f,Ms.,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades 3-5,554.24,30,f,9/22/12,10/14/12
0f23a55ce6ff69b37d4df086c342eeaa,2333b220343410ce9b6462428ce0b574,6d266b9971de71e0928134874e0f9403,,37.732399,-122.457611,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,f,f,Mr.,Character Education,Applied Learning,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades 9-12,202.56,999,f,5/30/12,6/18/12
0f23d83633a3a40c3f7b4898cacec432,bb4c2ba1c3a728d3bfbf6b40107f28b4,a9333392189ad2a4731ae7b749bf94d8,3.60009E+11,40.863823,-73.836525,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Mrs.,Other,Applied Learning,Character Education,Applied Learning,Trips,highest poverty,Grades 6-8,1348.82,200,f,9/11/12,10/13/12
0f2409cebce4a2cf4085bf16f1e4845f,a0ce4747f32baf3fece8a16e1682aa51,d3e8b918383f7bcb7d3477b0defadca4,1.50003E+11,21.338948,-157.88217,Honolulu,HI,urban,Honolulu School District,Honolulu,f,f,Ms.,Other,Applied Learning,,,Technology,highest poverty,Grades 3-5,572.67,25,f,2/6/13,3/30/13
0f2486dbb1055cb5ae4296df6f9ad5ae,d653204ea7dcce7796fa9f695ae726c6,7ffc5180a3583d346290a3af90e983f7,2.20087E+11,30.095705,-91.997276,Youngsville,LA,suburban,Lafayette Parish Sch District,Lafayette,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades 3-5,599.93,135,f,10/12/13,12/1/13
0f2487de7b325d5da7674d7425a838ee,5ea42ef373c1c715fd537d83d6065fda,d32c1eacb9233567d373c544590317fb,68450007064,33.717864,-117.758854,Irvine,CA,urban,Irvine Unif School District,Orange,f,f,Mrs.,Character Education,Applied Learning,,,Technology,low poverty,Grades 3-5,574.64,100,f,2/19/12,3/9/12
0f24eb37189d32d5fa14e3680d5c849a,18d836d2ba7c38a99885add3a6a28de2,f9c2c5225e6123e71f846478d7d8d3b3,10270001088,32.484399,-85.041291,Phenix City,AL,suburban,Phenix City School District,Lee,f,f,Mrs.,Social Sciences,History & Civics,History & Geography,History & Civics,Supplies,highest poverty,Grades 9-12,573.28,190,f,9/22/13,10/27/13
0f24f82a5ff5e11c6f7aa16a4f22f8f5,26886e755da4c00e72b9bafb1676ceb9,0fd88da0d559f2d9359eac90f609e964,62211002627,37.684967,-121.742363,Livermore,CA,suburban,Livermore Valley Joint Unif SD,Alameda,f,f,Mrs.,Other,Applied Learning,Gym & Fitness,Health & Sports,Supplies,high poverty,Grades PreK-2,666.2,26,f,6/29/13,9/15/13
0f257f019e482a08f55051e96b7af834,5975a978b8e885133eff0bbca0ccd191,1ef55bec09a9eb0f08afb8fe6b3ccf6f,2.51152E+11,41.901855,-71.070518,Taunton,MA,suburban,Taunton School District,Bristol,f,f,Mrs.,Mathematics,Math & Science,,,Technology,high poverty,Grades 9-12,465.16,170,t,8/25/13,9/13/13
0f264603785cf9ea4c3edfcafa7543f5,5647f9736473805c122e49870353bfe5,3e3e3e3eeebf4dfc8fe386530e8b4333,4.90021E+11,41.0661,-111.958485,Layton,UT,suburban,Davis School District,Davis,f,f,Mr.,Visual Arts,Music & The Arts,Other,Applied Learning,Other,moderate poverty,Grades 9-12,302.76,150,f,9/22/13,12/27/13
0f265aefe931e64e0cbf50a73e1cc2a1,a15223961aae9b949d328e0dcf216ae3,9a235454d32f115b36d14bd0e3525ea0,5.30354E+11,47.502198,-122.346882,Seattle,WA,suburban,Highline School District 401,King,f,f,Ms.,Visual Arts,Music & The Arts,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 6-8,543.19,240,t,10/12/12,10/19/12
0f280c23cde2b75c62f8ae61131e0bd4,c88c7a31988724856f29fd8a6d68a8d9,ed8770b6f1bbd8f146627272d4078ec0,4.90021E+11,41.125195,-112.082632,West Point,UT,suburban,Davis School District,Davis,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades PreK-2,233.08,120,f,11/13/13,12/8/13
0f28398b6ceaf2de8903013492d3eb02,3962d635fac742a43feb67d4fc244970,0446f1cefeba9eca5df84afc7367c2a7,4.81623E+11,32.722805,-96.867317,Dallas,TX,urban,Dallas Ind School District,Dallas,f,f,Ms.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,339.98,90,f,9/18/13,10/9/13
0f2840a1feb5508d4804d4e4e7c925ab,b1eb98f3f06fbb43cc88c48f24ffdffc,7b4037ab34f9584013cc29de56bdbb9c,3.60009E+11,40.821531,-73.862853,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,246.74,25,t,8/19/12,9/17/12
0f28604c888bd721875ca04615a43c1c,db5e4a81df8a87c960359fa53cb155a8,5db595f6e7085ff501fec52a2c00648f,1.20147E+11,28.312014,-81.354251,Kissimmee,FL,suburban,Osceola Co School District,Osceola,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades PreK-2,172.35,20,f,6/15/13,7/29/13
0f28671bd3057f54fd5bafd0461f7848,18ef302cf2a50b15e62948f4a2e84e6e,48bbc4fcf888327cde960f99487f6643,3.60008E+11,40.789372,-73.967539,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Mrs.,Mathematics,Math & Science,Special Needs,Special Needs,Supplies,high poverty,Grades 3-5,491.96,12,f,9/19/13,10/8/13
0f28b46fe1eed26d32a13659ec646cd4,40bfe745b0fcf560d791694aee53f463,ec2072042390e201781a84a457b98635,62271008724,34.16581,-118.562857,Woodland Hls,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,t,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,low poverty,Grades PreK-2,562.4,22,t,9/27/12,11/7/12
0f28caa5dff7fbef3f40f85cb9764bda,48ce7cac885ed358c3375b8a122dd35e,d6ae44e268dcc16f31a253cb1fd30474,62271002128,33.960177,-118.289644,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,History & Geography,History & Civics,Literature & Writing,Literacy & Language,Books,high poverty,Grades 9-12,430.07,120,f,10/20/13,1/20/14
0f294b0bddad313b028931e67998692b,a0a8bb2bc267c1a2545048aa922df629,9b293e3882b342aaa23cf50928ef9201,1.00068E+11,38.585356,-75.278079,Millsboro,DE,,Indian River School District,Sussex,f,f,Ms.,Mathematics,Math & Science,,,Supplies,high poverty,Grades PreK-2,176.38,7,f,8/21/12,9/15/12
0f29f6fe60ab136b00e9c308d57726e4,80a7b1796e075cf241fcdd8f35672c7c,bb8c6491f47d221a876aa212529707c6,61221008501,33.923898,-118.417392,El Segundo,CA,suburban,El Segundo Unified SD,Los Angeles,f,f,Ms.,Special Needs,Special Needs,,,Supplies,moderate poverty,Grades 3-5,533.71,15,f,10/1/13,11/3/13
0f2a4a805a326374420218259abfbe50,50abd341068c070456598860f92536fd,73d554e946295333f396730ead1320e8,2.73351E+11,45.567757,-94.191919,Saint Cloud,MN,urban,St Cloud Ind Sch Dist 742,Stearns,f,f,Ms.,Character Education,Applied Learning,Special Needs,Special Needs,Books,highest poverty,Grades PreK-2,278.59,700,t,8/24/12,10/13/12
0f2aada110962bdfc6802fa774ac9b3f,35426648b6d3f87d24b31ac55015d6a2,f410efab42240517ac26d702f4892fed,62271003248,33.928734,-118.261223,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Literacy,Literacy & Language,Social Sciences,History & Civics,Technology,high poverty,Grades PreK-2,899.19,26,t,8/19/13,11/6/13
0f2b04005b44fc306ea130987c514cff,2333b220343410ce9b6462428ce0b574,6d266b9971de71e0928134874e0f9403,,37.732399,-122.457611,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,f,f,Mr.,Environmental Science,Math & Science,Character Education,Applied Learning,Supplies,high poverty,Grades 9-12,186.81,999,f,3/4/13,4/17/13
0f2b694f98cb7e71d2b8a781a6d73b07,baede151ea8761d3052328dd62a22075,a1af7d333b1cd47db19a37cf71ffc24d,4.90014E+11,40.512894,-111.853282,Draper,UT,suburban,Canyons School District,Salt Lake,f,f,Mr.,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,moderate poverty,Grades 6-8,1209.14,164,f,9/2/12,9/28/12
0f2cd50db54d3c7253bda578386ea548,b8b70ec3925a8b61d3739f202a7a28be,0d01510c40bdb0423d434e8d92dda836,2.63288E+11,44.874748,-85.73098,Saint Louis,MI,,St Louis Public School Dist,Gratiot,f,f,Mrs.,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,284.51,50,f,8/2/13,8/19/13
0f2d6951b3dd705ea76c830af12a5697,5974746fd324674b9b91b7a3c63e5a0f,e7ccaf3eff3c5b964ab9f505d122feb3,4.02025E+11,35.334083,-97.469271,Moore,OK,suburban,Moore School District I-2,Cleveland,f,f,Mrs.,Health & Life Science,Math & Science,,,Technology,high poverty,Grades 6-8,1773.95,350,f,7/18/13,8/14/13
0f2d8eb652e50a24d1a68d9d743f6230,2d0587a2ae6ccb85ae5063c3918eba83,b06a302ea59d16436eab82a394463c46,6.10001E+11,36.635376,-87.441735,Fort Campbell,KY,,Ft Campbell Schools,Christian,f,f,Ms.,History & Geography,History & Civics,Civics & Government,History & Civics,Technology,low poverty,Grades 6-8,550.87,150,f,2/24/13,6/14/13
0f2dc191f55579f1b19821fb7e55b94e,e3e48932d0a8e2724e38096850eeb7f6,236655a0acb2f2557a46fa9db2e82cc2,3.60009E+11,40.828574,-73.917727,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,524.41,25,t,8/26/13,9/14/13
0f2e1a9d33e0793ec2a94708f3029f60,26ec64e34d5f54eabe59170726b69854,4401ee0f292e7ed625c03976496c9ce7,62121002541,33.894617,-118.33418,Lawndale,CA,suburban,Lawndale Elem School District,Los Angeles,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,1231.96,26,f,9/10/12,12/15/12
0f2e3c1fa1cb95acaa075e4d28e2df56,df49aab6023a1a710f337f17b10dd7e3,cdfd3078c600a0fd1abe36184b47358f,63441007354,37.721759,-122.442949,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,t,f,Mr.,Literacy,Literacy & Language,,,Books,high poverty,Grades 9-12,175.67,28,f,3/4/12,4/23/12
0f2ea8300f726f981114cd369ae4045f,ca3e81fa1cbcca37a64362dbbdcce6ec,4676a0c5e6c928d59d5b8c08e394df57,,40.754814,-73.826363,Queens,NY,,New York City Dept Of Ed,Queens,f,f,Mr.,Health & Wellness,Health & Sports,,,Other,highest poverty,Grades PreK-2,380.49,18,f,9/30/12,10/11/12
0f2f69b8c7e65c98216b0480072971a5,9515f1f372e686c312c522ad7064fd70,80a7186581f64438e5aaa226be833d66,,41.576932,-81.539582,Euclid,OH,suburban,Ohio Department of Education,Cuyahoga,t,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Books,highest poverty,Grades 3-5,154.81,45,f,9/16/13,9/30/13
0f2fd1f1f44f0a80a3464f5255370bc9,f20c5ae87f527620f853c35860a62bee,1782ccbc6f5dba700e9c51b7482a12a6,60002910590,33.551912,-117.148066,Murrieta,CA,,Murrieta Valley Unif Sch Dist,Riverside,f,f,Mrs.,Mathematics,Math & Science,,,Other,moderate poverty,Grades 6-8,278.61,200,f,8/22/13,10/14/13
0f2fd8cae2a56e2846696ed817ccdc46,e7e92afe728771d1175435d1e3a623ea,5932c56a0a94d7115d9665cb91841440,2.92334E+11,38.371941,-91.480347,Owensville,MO,rural,Gasconade Co School Dist R2,Gasconade,f,f,Mrs.,Health & Life Science,Math & Science,,,Technology,high poverty,Grades 9-12,189.69,160,f,11/28/13,12/19/13
0f3006bd7adb4cec1afce69e9a8148a6,9067d73d79cf16e9dd5e06e238b511b4,6a0e67bec0a946cc4ec2818f6565e891,63351005176,38.428505,-122.730232,Santa Rosa,CA,,Roseland School District,Sonoma,f,f,Mrs.,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,294.34,22,f,5/20/13,6/11/13
0f31a52dd58a9fd211663e0eb549bf75,e589497723d5278122b601ae42b25587,a024d85ae7c3c85c4e1c4eed9916fff3,4.90014E+11,40.620778,-111.886483,Midvale,UT,suburban,Canyons School District,Salt Lake,f,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades PreK-2,752.59,26,f,10/16/12,10/23/12
0f31aec7a679584798d9b3fa0a1a1504,310d568f1f109b73359bac331790b715,ba2e7c2d91003227de618f9f97c393c2,2.80363E+11,30.537605,-89.668077,Picayune,MS,,Picayune School District,Pearl River,f,f,Ms.,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,543.52,27,f,11/12/13,2/1/14
0f323ee9f0c641460f0f1efafa012437,77a58f043b9be0b183a40e47f9a2c8f5,2aa249e45f659fd484a2f0d989287623,40340002284,33.360706,-111.627655,Mesa,AZ,rural,Gilbert Unified Sch Dist 41,Maricopa,f,f,Mrs.,Special Needs,Special Needs,,,Technology,high poverty,Grades 3-5,992.56,7,f,10/30/13,11/30/13
0f32745d450f945ed5c659cadce8e039,bc4e93f3dcb82a175cd3267227a3a23e,39de2138b8fe4928d2c41e1ebcc2201e,2.20165E+11,30.288643,-89.767119,Slidell,LA,suburban,St Tammany Parish Sch District,St Tammany,f,f,Mrs.,Special Needs,Special Needs,Early Development,Applied Learning,Other,high poverty,Grades PreK-2,551.52,12,f,11/2/12,12/3/12
0f3391df9735ca42a2489689f1e1b8a5,812bb730190e46993df5fd07ef1076d2,d98b3ca09e5938e89f21a670d7e17b28,,41.78246,-72.687992,Hartford,CT,,Hartford Public School Dist,Hartford,f,f,Ms.,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,204.53,42,f,10/28/13,12/14/13
